t,veh_id,x,y,psi,v,ax,lane_id
3.0,1,137.5,-0.5271283037151313,0.005553354956890721,25.0,0.0,0
3.1,0,73.75999999999995,-1.0288350342834078,0.009858321684354333,18.399999999999977,-3.0,0
3.1,1,140.0,-0.5134902137174486,0.005348343587410497,25.0,0.0,0
3.2,0,75.56999999999995,-1.0110759116387855,0.009765636665718372,18.099999999999977,-3.0,0
3.2,1,142.5,-0.5003879803453543,0.005141187436012377,25.0,0.0,0
3.3000000000000003,0,77.34999999999995,-0.993774438211372,0.00967258706461842,17.799999999999976,-3.0,0
3.3000000000000003,1,145.0,-0.4877852392623785,0.00493212813388131,25.0,0.0,0
3.4000000000000004,0,79.09999999999995,-0.9769244133243584,0.009579298040379365,17.499999999999975,-3.0,0
3.4000000000000004,1,147.5,-0.4757286608880542,0.004721090937152168,25.0,0.0,0
3.5,0,80.81999999999995,-0.9605290745115257,0.009485787498807862,17.199999999999974,-3.0,0
3.5,1,150.0,-0.4641807012330701,0.004508306080563829,25.0,0.0,0
3.6,0,82.50999999999995,-0.9445791358689462,0.009392209021290872,16.899999999999974,-3.0,0
3.6,1,152.5,-0.453188368226491,0.00429371327229594,25.0,0.0,0
3.7,0,84.16999999999994,-0.9290617611280373,0.009298741265001723,16.599999999999973,-3.0,0
3.7,1,155.0,-0.4427129961162739,0.004077530995089444,25.0,0.0,0
3.8000000000000003,0,85.79999999999994,-0.9139806276042043,0.009205388053456076,16.299999999999972,-3.0,0
3.8000000000000003,1,157.5,-0.4328018578581959,0.0038597135024480856,25.0,0.0,0
3.9000000000000004,0,87.39999999999993,-0.8993280902463472,0.00911226859758888,15.999999999999972,-3.0,0
3.9000000000000004,1,160.0,-0.4234152255572696,0.003640467187665018,25.0,0.0,0
4.0,0,88.96999999999993,-0.8850876372736614,0.009019577078857689,15.69999999999997,-3.0,0
4.0,1,162.5,-0.4146005643045131,0.0034197609203594683,25.0,0.0,0
4.1000000000000005,0,90.50999999999992,-0.8712745537297936,0.00892720535353555,15.39999999999997,-3.0,0
4.1000000000000005,1,165.0,-0.4063171453195289,0.003197788685558334,25.0,0.0,0
4.2,0,92.01999999999991,-0.8578560749670949,0.008835487853061564,15.09999999999997,-3.0,0
4.2,1,167.5,-0.39861255264084594,0.0029745340171878874,25.0,0.0,0
4.3,0,93.49999999999991,-0.8448535396892212,0.008744262171926647,14.799999999999969,-3.0,0
4.3,1,170.0,-0.3914451194034849,0.002750178192319821,25.0,0.0,0
4.4,0,94.94999999999992,-0.8322329991023261,0.00865385526216012,14.499999999999968,-3.0,0
4.4,1,172.5,-0.3848624752223463,0.0025247194347033314,25.0,0.0,0
4.5,0,96.36999999999992,-0.8200135465672774,0.008564128514737479,14.199999999999967,-3.0,0
4.5,1,175.0,-0.37882207939515444,0.0022983260333657132,25.0,0.0,0
4.6000000000000005,0,97.75999999999992,-0.808168965400365,0.008475327132126786,13.899999999999967,-3.0,0
4.6000000000000005,1,177.5,-0.3733715336717678,0.00207101090467641,25.0,0.0,0
4.7,0,99.11999999999992,-0.7966992973688927,0.008387471521488174,13.599999999999966,-3.0,0
4.7,1,180.0,-0.36846748910729366,0.0018429290895701795,25.0,0.0,0
4.800000000000001,0,100.44999999999992,-0.7856059052465854,0.00830057212158856,13.299999999999965,-3.0,0
4.800000000000001,1,182.5,-0.364157446188101,0.0016141081771104558,25.0,0.0,0
4.9,0,101.74999999999991,-0.7748684704194613,0.008214808457596288,12.999999999999964,-3.0,0
4.9,1,185.0,-0.3603973145676109,0.001384689720540094,25.0,0.0,0
5.0,0,103.01999999999991,-0.7644833657703377,0.008130224109635676,12.699999999999964,-3.0,0
5.0,1,187.5,-0.3572344202263954,0.0011547159389994734,25.0,0.0,0
5.1000000000000005,0,104.2599999999999,-0.7544590448823165,0.008046772771626205,12.399999999999963,-3.0,0
5.1000000000000005,1,190.0,-0.3546239994003084,0.0009243146792647074,25.0,0.0,0
5.2,0,105.4699999999999,-0.7447736830387109,0.007964632799799183,12.099999999999962,-3.0,0
5.2,1,192.5,-0.35261313059089294,0.0006935427253099402,25.0,0.0,0
5.300000000000001,0,106.64999999999989,-0.7354219699593992,0.007883855417874324,11.799999999999962,-3.0,0
5.300000000000001,1,195.0,-0.35115644563891535,0.0004625140198408349,25.0,0.0,0
5.4,0,107.79999999999988,-0.7263984994659628,0.007804491146671088,11.499999999999961,-3.0,0
5.4,1,197.5,-0.35030070297525406,0.0002312998238995987,25.0,0.0,0
5.5,0,108.91999999999987,-0.7176977706907924,0.007726589794555075,11.19999999999996,-3.0,0
5.5,1,200.0,-0.3500000000000001,0.0,25.0,0.0,0
5.6000000000000005,0,110.00999999999986,-0.7093148928815587,0.007650195727987381,10.89999999999996,-3.0,0
5.6000000000000005,1,202.5,-0.35030070297525406,-0.0002312998238995987,25.0,0.0,0
5.7,0,111.06999999999987,-0.7012470266856852,0.0075753387269215065,10.599999999999959,-3.0,0
5.7,1,205.0,-0.35115644563891535,-0.0004625140198409459,25.0,0.0,0
5.800000000000001,0,112.09999999999987,-0.6934827607768503,0.007502104125610324,10.299999999999958,-3.0,0
5.800000000000001,1,207.5,-0.35261313059089294,-0.0006935427253097181,25.0,0.0,0
5.9,0,113.09999999999987,-0.6860161856167349,0.0074305383975168055,9.999999999999957,-3.0,0
5.9,1,210.0,-0.3546239994003082,-0.0009243146792649294,25.0,0.0,0
6.0,0,114.06999999999987,-0.6788413040205528,0.0073606872524424665,9.699999999999957,-3.0,0
6.0,1,212.5,-0.3572344202263954,-0.0011547159389994179,25.0,0.0,0
6.1000000000000005,0,115.00999999999986,-0.6719520324564592,0.0072925956277541636,9.399999999999956,-3.0,0
6.1000000000000005,1,215.0,-0.3603973145676109,-0.0013846897205402051,25.0,0.0,0
6.2,0,115.91999999999986,-0.6653480512158588,0.0072262720435304455,9.099999999999955,-3.0,0
6.2,1,217.5,-0.36415744618810086,-0.0016141081771105113,25.0,0.0,0
6.300000000000001,0,116.79999999999986,-0.6590202722222818,0.0071617785890663145,8.799999999999955,-3.0,0
6.300000000000001,1,220.0,-0.36846748910729366,-0.0018429290895700685,25.0,0.0,0
6.4,0,117.64999999999985,-0.652961672446645,0.007099162749328653,8.499999999999954,-3.0,0
6.4,1,222.5,-0.3733715336717678,-0.00207101090467641,25.0,0.0,0
6.5,0,118.46999999999984,-0.6471658736373547,0.007038466708257766,8.199999999999953,-3.0,0
6.5,1,225.0,-0.3788220793951542,-0.0022983260333657132,25.0,0.0,0
6.6000000000000005,0,119.25999999999983,-0.6416264170439779,0.0069797318400038975,7.899999999999953,-3.0,0
6.6000000000000005,1,227.5,-0.3848624752223463,-0.002524719434703276,25.0,0.0,0
6.7,0,120.01999999999983,-0.636336764783805,0.006922998700813313,7.5999999999999535,-3.0,0
6.7,1,230.0,-0.3914451194034849,-0.002750178192319932,25.0,0.0,0
6.800000000000001,0,120.74999999999982,-0.6313091214210105,0.006868201378582881,7.299999999999954,-3.0,0
6.800000000000001,1,232.5,-0.39861255264084594,-0.0029745340171878874,25.0,0.0,0
6.9,0,121.4499999999998,-0.6265219698999611,0.006815465844675925,6.999999999999954,-3.0,0
6.9,1,235.0,-0.4063171453195289,-0.003197788685558223,25.0,0.0,0
7.0,0,122.1199999999998,-0.6219670797552156,0.00676483914049217,6.699999999999954,-3.0,0
7.0,1,237.5,-0.41460056430451275,-0.0034197609203594683,25.0,0.0,0
7.1000000000000005,0,122.7599999999998,-0.6176559111832127,0.006716259742949318,6.399999999999954,-3.0,0
7.1000000000000005,1,240.0,-0.4234152255572694,-0.00364046718766524,25.0,0.0,0
7.2,0,123.3699999999998,-0.6135749917479071,0.006669804608805601,6.099999999999954,-3.0,0
7.2,1,242.5,-0.4328018578581959,-0.0038597135024480305,25.0,0.0,0
7.300000000000001,0,123.9499999999998,-0.6097121428071862,0.0066255398551899655,5.7999999999999545,-3.0,0
7.300000000000001,1,245.0,-0.4427129961162737,-0.004077530995089555,25.0,0.0,0
7.4,0,124.4999999999998,-0.6060873600671711,0.006583360395429451,5.499999999999955,-3.0,0
7.4,1,247.5,-0.4531883682264908,-0.004293713272295885,25.0,0.0,0
7.5,0,125.0199999999998,-0.6026654490742118,0.006543454245552315,5.199999999999955,-3.0,0
7.5,1,250.0,-0.46418070123306987,-0.00450830608056394,25.0,0.0,0
7.6000000000000005,0,125.50999999999979,-0.5994772035109039,0.00650566012531725,4.899999999999955,-3.0,0
7.6000000000000005,1,252.5,-0.4757286608880542,-0.004721090937152113,25.0,0.0,0
7.7,0,125.96999999999979,-0.5964841566555538,0.006470179930810863,4.599999999999955,-3.0,0
7.7,1,255.0,-0.4877852392623785,-0.004932128133881421,25.0,0.0,0
7.800000000000001,0,126.39999999999978,-0.5937172424291931,0.0064368540481652215,4.299999999999955,-3.0,0
7.800000000000001,1,257.5,-0.5003879803453543,-0.005141187436012322,25.0,0.0,0
7.9,0,126.79999999999977,-0.5911455269107901,0.006405842091248257,3.9999999999999556,-3.0,0
7.9,1,260.0,-0.5134902137174484,-0.005348343587410497,25.0,0.0,0
8.0,0,127.16999999999976,-0.588779904392805,0.00637708900817258,3.6999999999999558,-3.0,0
8.0,1,262.5,-0.5271283037151312,-0.005553354956890888,25.0,0.0,0
8.1,0,127.50999999999975,-0.5866203748752379,0.0063505947989381875,3.399999999999956,-3.0,0
8.1,1,265.0,-0.5412559893908044,-0.005756310624745778,25.0,0.0,0
8.200000000000001,0,127.81999999999975,-0.5846513920798089,0.006326438314048006,3.099999999999956,-3.0,0
8.200000000000001,1,267.5,-0.555908399356926,-0.005956957936442953,25.0,0.0,0
8.3,0,128.09999999999974,-0.582880768325056,0.006304580608901684,2.7999999999999563,-3.0,0
8.3,1,270.0,-0.5710397534688616,-0.006155400170928773,25.0,0.0,0
8.4,0,128.34999999999974,-0.5813124097702477,0.006285002211199042,2.4999999999999565,-3.0,0
8.4,1,272.5,-0.5866838904492825,-0.006351374040386405,25.0,0.0,0
8.5,0,128.56999999999974,-0.5799322542420164,0.006267773221220719,2.1999999999999567,-3.0,0
8.5,1,275.0,-0.6027955815461823,-0.00654499686270464,25.0,0.0,0
8.6,0,128.75999999999974,-0.5787403017403622,0.006252893638966711,1.8999999999999566,-3.0,0
8.6,1,277.5,-0.6194073234155876,-0.006735995123201086,25.0,0.0,0
8.700000000000001,0,128.91999999999973,-0.577736552265285,0.0062403634644370215,1.5999999999999566,-3.0,0
8.700000000000001,1,280.0,-0.6364745084375787,-0.006924499997312764,25.0,0.0,0
8.8,0,129.04999999999973,-0.5769249313248022,0.006230163466860013,1.2999999999999565,-3.0,0
8.8,1,282.5,-0.6540282410940494,-0.007110228165631947,25.0,0.0,0
8.9,0,129.14999999999972,-0.576305438918914,0.006222293646235686,0.9999999999999565,-3.0,0
8.9,1,285.0,-0.6720246036788826,-0.007293324458349908,25.0,0.0,0
9.0,0,129.21999999999971,-0.5758717942347922,0.0062167847717986575,0.6999999999999564,-3.0,0
9.0,1,287.5,-0.6904932605389822,-0.007473496188543537,25.0,0.0,0
9.1,0,129.2599999999997,-0.5756239972724368,0.006213636843548928,0.3999999999999564,-3.0,0
9.1,1,290.0,-0.7093910515999533,-0.007650901617286686,25.0,0.0,0
9.200000000000001,0,129.2699999999997,-0.5755620480318481,0.006212849861486495,0.09999999999995635,-3.0,0
9.200000000000001,1,292.5,-0.7287461553334386,-0.007825239141735522,25.0,0.0,0
9.3,0,129.2699999999997,-0.5755620480318481,0.006212849861486495,0.0,-3.0,0
9.3,1,295.0,-0.7485162358464716,-0.007996680209250344,25.0,0.0,0
9.4,0,129.2699999999997,-0.5755620480318481,0.006212849861486495,0.0,-3.0,0
9.4,1,297.5,-0.7687279422862713,-0.008164914766349477,25.0,0.0,0
9.5,0,129.2699999999997,-0.5755620480318481,0.006212849861486495,0.0,-3.0,0
9.5,1,300.0,-0.7893398282201787,-0.00833012718174325,25.0,0.0,0
9.600000000000001,0,129.2699999999997,-0.5755620480318481,0.006212849861486495,0.0,-3.0,0
9.600000000000001,1,302.5,-0.8103769723799363,-0.00849199942956154,25.0,0.0,0
9.700000000000001,0,129.2699999999997,-0.5755620480318481,0.006212849861486495,0.0,-3.0,0
9.700000000000001,1,305.0,-0.8317988817005877,-0.008650728515004688,25.0,0.0,0
9.8,0,129.2699999999997,-0.5755620480318481,0.006212849861486495,0.0,-3.0,0
9.8,1,307.5,-0.8536290258288115,-0.008805988930289672,25.0,0.0,0
9.9,0,129.2699999999997,-0.5755620480318481,0.006212849861486495,0.0,-3.0,0
9.9,1,310.0,-0.8758279275047246,-0.00895799001276995,25.0,0.0,0
10.0,0,129.2699999999997,-0.5755620480318481,0.006212849861486495,0.0,-3.0,0
10.0,1,312.5,-0.8984174111014493,-0.009106399274696083,25.0,0.0,0
10.100000000000001,0,129.2699999999997,-0.5755620480318481,0.006212849861486495,0.0,-3.0,0
10.100000000000001,1,315.0,-0.9213590760352492,-0.00925143806223851,25.0,0.0,0
10.200000000000001,0,129.2699999999997,-0.5755620480318481,0.006212849861486495,0.0,-3.0,0
10.200000000000001,1,317.5,-0.9446730677540874,-0.009392767420319935,25.0,0.0,0
10.3,0,129.2699999999997,-0.5755620480318481,0.006212849861486495,0.0,-3.0,0
10.3,1,320.0,-0.9683221215612904,-0.00953062036209988,25.0,0.0,0
10.4,0,129.2699999999997,-0.5755620480318481,0.006212849861486495,0.0,-3.0,0
10.4,1,322.5,-0.9923246729168431,-0.009664651987718324,25.0,0.0,0
10.5,0,129.2699999999997,-0.5755620480318481,0.006212849861486495,0.0,-3.0,0
10.5,1,325.0,-1.0166446504705964,-0.009795106617535512,25.0,0.0,0
10.600000000000001,0,129.2699999999997,-0.5755620480318481,0.006212849861486495,0.0,-3.0,0
10.600000000000001,1,327.5,-1.0412987512684135,-0.009921633938553023,25.0,0.0,0
10.700000000000001,0,129.2699999999997,-0.5755620480318481,0.006212849861486495,0.0,-3.0,0
10.700000000000001,1,330.0,-1.0662521529260762,-0.010044489201148445,25.0,0.0,0
10.8,0,129.2699999999997,-0.5755620480318481,0.006212849861486495,0.0,-3.0,0
10.8,1,332.5,-1.0915197883296923,-0.010163317219111727,25.0,0.0,0
10.9,0,129.2699999999997,-0.5755620480318481,0.006212849861486495,0.0,-3.0,0
10.9,1,335.0,-1.1170681377545673,-0.010278383778845147,25.0,0.0,0
11.0,0,129.2699999999997,-0.5755620480318481,0.006212849861486495,0.0,-3.0,0
11.0,1,337.5,-1.142910346901624,-0.010389329368307339,25.0,0.0,0
11.100000000000001,0,129.2699999999997,-0.5755620480318481,0.006212849861486495,0.0,-3.0,0
11.100000000000001,1,340.0,-1.1690142503906797,-0.01049642989973667,25.0,0.0,0
11.200000000000001,0,129.2699999999997,-0.5755620480318481,0.006212849861486495,0.0,-3.0,0
11.200000000000001,1,342.5,-1.1953911864677533,-0.010599322089254851,25.0,0.0,0
11.3,0,129.2699999999997,-0.5755620480318481,0.006212849861486495,0.0,-3.0,0
11.3,1,345.0,-1.222010393693858,-0.010698291549188844,25.0,0.0,0
11.4,0,129.2699999999997,-0.5755620480318481,0.006212849861486495,0.0,-3.0,0
11.4,1,347.5,-1.2488813853773555,-0.01079297178358168,25.0,0.0,0
11.5,0,129.2699999999997,-0.5755620480318481,0.006212849861486495,0.0,-3.0,0
11.5,1,350.0,-1.2759748514523648,-0.01088365766420621,25.0,0.0,0
11.600000000000001,0,129.2699999999997,-0.5755620480318481,0.006212849861486495,0.0,-3.0,0
11.600000000000001,1,352.5,-1.30329846562076,-0.010969980047690028,25.0,0.0,0
11.700000000000001,0,129.2699999999997,-0.5755620480318481,0.006212849861486495,0.0,-3.0,0
11.700000000000001,1,355.0,-1.3308244143837602,-0.01105224261039267,25.0,0.0,0
11.8,0,129.2699999999997,-0.5755620480318481,0.006212849861486495,0.0,-3.0,0
11.8,1,357.5,-1.3585585200044594,-0.011130074130233987,25.0,0.0,0
11.9,0,129.2699999999997,-0.5755620480318481,0.006212849861486495,0.0,-3.0,0
11.9,1,360.0,-1.3864745084375787,-0.011203786619791692,25.0,0.0,0
12.0,0,129.2699999999997,-0.5755620480318481,0.006212849861486495,0.0,-3.0,0
12.0,1,362.5,-1.4145763415299233,-0.011273007350154816,25.0,0.0,0
12.100000000000001,0,129.2699999999997,-0.5755620480318481,0.006212849861486495,0.0,-3.0,0
12.100000000000001,1,365.0,-1.4428393252023888,-0.01133805618896331,25.0,0.0,0
12.200000000000001,0,129.2699999999997,-0.5755620480318481,0.006212849861486495,0.0,-3.0,0
12.200000000000001,1,367.5,-1.4712655547766111,-0.011398559474652998,25.0,0.0,0
12.3,0,129.2699999999997,-0.5755620480318481,0.006212849861486495,0.0,-3.0,0
12.3,1,370.0,-1.4998319542161418,-0.011454844436725875,25.0,0.0,0
12.4,0,129.2699999999997,-0.5755620480318481,0.006212849861486495,0.0,-3.0,0
12.4,1,372.5,-1.5285387490866136,-0.011506537056558228,25.0,0.0,0
12.5,0,129.2699999999997,-0.5755620480318481,0.006212849861486495,0.0,-3.0,0
12.5,1,375.0,-1.5573645169758072,-0.011553971421031322,25.0,0.0,0
12.600000000000001,0,129.2699999999997,-0.5755620480318481,0.006212849861486495,0.0,-3.0,0
12.600000000000001,1,377.5,-1.5863076133455483,-0.011596773730597129,25.0,0.0,0
12.700000000000001,0,129.2699999999997,-0.5755620480318481,0.006212849861486495,0.0,-3.0,0
12.700000000000001,1,380.0,-1.6153483024396535,-0.011635284414526263,25.0,0.0,0
12.8,0,129.2699999999997,-0.5755620480318481,0.006212849861486495,0.0,-3.0,0
12.8,1,382.5,-1.6444830721518984,-0.011669130468139662,25.0,0.0,0
12.9,0,129.2699999999997,-0.5755620480318481,0.006212849861486495,0.0,-3.0,0
12.9,1,385.0,-1.6736939038132437,-0.011698658138393025,25.0,0.0,0
13.0,0,129.2699999999997,-0.5755620480318481,0.006212849861486495,0.0,-3.0,0
13.0,1,387.5,-1.7029754231648266,-0.011723495790049644,25.0,0.0,0
13.100000000000001,0,129.2699999999997,-0.5755620480318481,0.006212849861486495,0.0,-3.0,0
13.100000000000001,1,390.0,-1.7323113564082324,-0.011743994954135714,25.0,0.0,0
13.200000000000001,0,129.2699999999997,-0.5755620480318481,0.006212849861486495,0.0,-3.0,0
13.200000000000001,1,392.5,-1.7616944754186803,-0.011759785937332524,25.0,0.0,0
13.3,0,129.2699999999997,-0.5755620480318481,0.006212849861486495,0.0,-3.0,0
13.3,1,395.0,-1.7911102763613966,-0.011771225013034415,25.0,0.0,0
13.4,0,129.2699999999997,-0.5755620480318481,0.006212849861486495,0.0,-3.0,0
13.4,1,397.5,-1.820549688390927,-0.011777944999340244,25.0,0.0,0
13.5,0,129.2699999999997,-0.5755620480318481,0.006212849861486495,0.0,-3.0,0
13.5,1,400.0,-1.8499999999999999,-0.01178030636305021,25.0,0.0,0
13.600000000000001,0,129.2699999999997,-0.5755620480318481,0.006212849861486495,0.0,-3.0,0
13.600000000000001,1,402.5,-1.8794503116090728,-0.011777944999340241,25.0,0.0,0
13.700000000000001,0,129.2699999999997,-0.5755620480318481,0.006212849861486495,0.0,-3.0,0
13.700000000000001,1,405.0,-1.9088897236386024,-0.011771225013034422,25.0,0.0,0
13.8,0,129.2699999999997,-0.5755620480318481,0.006212849861486495,0.0,-3.0,0
13.8,1,407.5,-1.9383055245813194,-0.011759785937332517,25.0,0.0,0
13.9,0,129.2699999999997,-0.5755620480318481,0.006212849861486495,0.0,-3.0,0
13.9,1,410.0,-1.9676886435917673,-0.011743994954135728,25.0,0.0,0
14.0,0,129.2699999999997,-0.5755620480318481,0.006212849861486495,0.0,-3.0,0
14.0,1,412.5,-1.997024576835173,-0.011723495790049478,25.0,0.0,0
14.100000000000001,0,129.2699999999997,-0.5755620480318481,0.006212849861486495,0.0,-3.0,0
14.100000000000001,1,415.0,-2.0263060961867567,-0.011698658138393386,25.0,0.0,0
14.200000000000001,0,129.2699999999997,-0.5755620480318481,0.006212849861486495,0.0,-3.0,0
14.200000000000001,1,417.5,-2.0555169278481014,-0.01166913046813967,25.0,0.0,0
14.3,0,129.2699999999997,-0.5755620480318481,0.006212849861486495,0.0,-3.0,0
14.3,1,420.0,-2.0846516975603464,-0.01163528441452625,25.0,0.0,0
14.4,0,129.2699999999997,-0.5755620480318481,0.006212849861486495,0.0,-3.0,0
14.4,1,422.5,-2.113692386654451,-0.011596773730597129,25.0,0.0,0
14.5,0,129.2699999999997,-0.5755620480318481,0.006212849861486495,0.0,-3.0,0
14.5,1,425.0,-2.142635483024192,-0.011553971421031322,25.0,0.0,0
14.600000000000001,0,129.2699999999997,-0.5755620480318481,0.006212849861486495,0.0,-3.0,0
14.600000000000001,1,427.5,-2.1714612509133864,-0.011506537056558075,25.0,0.0,0
14.700000000000001,0,129.2699999999997,-0.5755620480318481,0.006212849861486495,0.0,-3.0,0
14.700000000000001,1,430.0,-2.200168045783858,-0.011454844436725875,25.0,0.0,0
14.8,0,129.2699999999997,-0.5755620480318481,0.006212849861486495,0.0,-3.0,0
14.8,1,432.5,-2.2287344452233886,-0.011398559474653151,25.0,0.0,0
14.9,0,129.2699999999997,-0.5755620480318481,0.006212849861486495,0.0,-3.0,0
14.9,1,435.0,-2.2571606747976114,-0.011338056188963365,25.0,0.0,0
15.0,0,129.2699999999997,-0.5755620480318481,0.006212849861486495,0.0,-3.0,0
15.0,1,437.5,-2.285423658470077,-0.011273007350154789,25.0,0.0,0
15.100000000000001,0,129.2699999999997,-0.5755620480318481,0.006212849861486495,0.0,-3.0,0
15.100000000000001,1,440.0,-2.3135254915624213,-0.01120378661979136,25.0,0.0,0
15.200000000000001,0,129.2699999999997,-0.5755620480318481,0.006212849861486495,0.0,-3.0,0
15.200000000000001,1,442.5,-2.3414414799955408,-0.011130074130233973,25.0,0.0,0
15.3,0,129.2699999999997,-0.5755620480318481,0.006212849861486495,0.0,-3.0,0
15.3,1,445.0,-2.3691755856162393,-0.01105224261039267,25.0,0.0,0
15.4,0,129.2699999999997,-0.5755620480318481,0.006212849861486495,0.0,-3.0,0
15.4,1,447.5,-2.3967015343792397,-0.010969980047690083,25.0,0.0,0
15.5,0,129.2699999999997,-0.5755620480318481,0.006212849861486495,0.0,-3.0,0
15.5,1,450.0,-2.4240251485476345,-0.010883657664206433,25.0,0.0,0
